date,inflation,unemployment
1959-09-01,2.155370990157251,4.3
1959-10-01,2.0803214198625604,4.1
1959-11-01,1.5334245533860342,4.7
1959-12-01,1.6008599879665069,3.8
1960-01-01,1.1146982124025533,3.9
1960-02-01,1.3237983489995637,3.5
1960-03-01,1.5280511449267076,4.0
1960-04-01,1.3871304423045252,3.9
1960-05-01,1.2563389665839948,3.9
1960-06-01,1.3925597713952589,4.0
1960-07-01,1.3925597713952589,4.2
1960-08-01,1.4573032129039516,4.4
